@relation 'context2_b01-weka.filters.unsupervised.attribute.Reorder-R1,3,4,5,6,7,8,9,10,2'

@attribute Age numeric
@attribute Sensor1 numeric
@attribute Sensor2 numeric
@attribute Sensor3 numeric
@attribute Sensor5 numeric
@attribute Sensor6 numeric
@attribute Sensor7 numeric
@attribute Sensor8 numeric
@attribute Sensor9 numeric
@attribute Sleep {nsleep,sleep}

@data
38,0.25743,6.2738,31.523,29.87,0.32464,0.49057,1.259,0.56711,nsleep
38,0.25743,5.5016,31.573,29.888,0.19839,0.49057,1.5841,0.58224,nsleep
38,0.25743,4.826,31.64,29.906,0.32825,0.49057,1.5728,0.57089,nsleep
38,0.24855,4.2469,31.707,29.924,0.404,0.49057,1.017,0.57467,nsleep
38,0.24855,3.716,31.774,29.942,0.22004,0.49057,1.2552,0.57845,nsleep
38,0.24855,3.6195,31.807,29.96,7.5966,0.505,15.002,0.59358,nsleep
38,0.24855,3.9573,31.824,29.996,0.303,0.51582,0.90738,0.58224,nsleep
38,0.25743,3.9573,31.84,30.033,0.12986,0.52304,0.51418,0.55577,nsleep
38,0.25743,3.7643,31.874,30.051,3.113,0.51221,6.4689,0.57845,nsleep
38,0.25743,3.4265,31.907,30.087,0.31021,0.51582,1.1683,0.57089,nsleep
38,0.25743,3.0404,31.958,30.105,0.69257,0.50861,1.9395,0.57089,nsleep
38,0.25743,2.7991,32.008,30.123,1.7242,0.51221,1.6446,0.55955,nsleep
38,0.25743,2.606,32.058,30.142,0.19118,0.52304,0.65407,0.54821,nsleep
38,0.25743,2.413,32.092,30.178,0.043286,0.52304,0.90738,0.54821,nsleep
38,0.25743,2.22,32.125,30.214,0.23086,0.52304,0.54821,0.54821,nsleep
38,0.25743,2.4613,32.159,30.214,0.46893,0.53386,1.6711,0.59736,nsleep
38,0.25743,2.7508,32.176,30.233,0.079357,0.53386,0.53687,0.60114,nsleep
38,0.25743,2.7991,32.192,30.251,0.090179,0.53386,0.42344,0.60492,nsleep
38,0.25743,2.7508,32.226,30.251,0.17314,0.53025,0.18904,0.60492,nsleep
38,0.25743,2.6543,32.243,30.251,1.7459,0.50861,2.8015,0.60492,nsleep
38,0.25743,3.2334,32.226,30.269,2.2256,0.018036,5.7354,0.35539,nsleep
38,0.26631,3.0404,32.26,30.287,0.31021,0.43646,0.74103,0.4121,nsleep
38,0.25743,2.413,32.327,30.324,2.2148,-0.28496,3.017,0.36295,nsleep
38,0.26631,4.7295,32.277,30.36,5.5442,0.55189,8.242,0.33271,nsleep
38,0.26631,5.9842,32.226,30.396,0.090179,0.47975,0.75237,0.54065,nsleep
38,0.26631,5.4051,32.226,30.396,1.7819,0.41843,3.5237,0.54065,nsleep
38,0.26631,4.5364,32.26,30.415,9.476,0.45811,16.855,0.63517,nsleep
38,0.25743,5.0673,32.26,30.433,2.3951,0.45811,5.5501,0.6087,nsleep
38,0.25743,5.5016,32.243,30.433,2.305,0.4545,4.7637,0.65785,nsleep
38,0.25743,5.4534,32.226,30.415,4.4584,0.45811,9.0776,0.65785,nsleep
38,0.25743,5.5499,32.243,30.415,0.11543,0.52304,0.70322,0.5104,nsleep
38,0.23968,9.9898,31.324,29.978,17.087,0.31743,20.575,-0.13989,nsleep
38,0.23968,8.5903,31.391,30.015,0.64207,0.37514,1.2325,-0.13989,nsleep
38,0.23968,7.239,31.474,30.033,0.95229,0.37875,1.8677,-0.11342,nsleep
38,0.23968,6.0808,31.557,30.051,4.1843,0.3535,3.6635,-0.071834,nsleep
38,0.23968,6.0325,31.607,30.069,4.6244,0.68536,6.1362,-0.094519,nsleep
38,0.23968,6.9012,31.607,30.105,5.7209,0.61321,10.155,-0.24197,nsleep
38,0.23968,7.046,31.607,30.123,2.2689,0.59518,2.6049,-0.25331,nsleep
38,0.24855,7.046,31.607,30.142,2.846,0.59157,6.1286,-0.24953,nsleep
38,0.23968,6.9494,31.623,30.16,6.5253,0.58796,9.4027,-0.20416,nsleep
38,0.24855,6.8529,31.64,30.196,3.8596,0.59879,5.1116,-0.18148,nsleep
38,0.23968,7.5286,31.623,30.214,11.835,-0.69618,17.01,0.23441,nsleep
38,0.23968,9.5072,31.54,30.214,3.3402,-0.88736,6.5558,0.35161,nsleep
38,0.23968,11.003,31.44,30.214,1.414,-0.87293,2.4348,0.37807,nsleep
38,0.23968,11.582,31.357,30.214,14.421,-0.51943,16.095,0.35917,nsleep
38,0.25743,11.534,31.341,30.214,2.1715,0.88375,2.3819,-0.27978,nsleep
38,0.25743,10.955,31.374,30.214,22.18,0.84407,17.565,-0.14745,nsleep
38,0.25743,10.858,31.407,30.214,26.653,0.81882,26.492,0.015123,nsleep
38,0.25743,10.762,31.407,30.233,8.5706,0.909,8.881,-0.05293,nsleep
38,0.25743,10.762,31.424,30.233,2.3374,0.88375,2.5671,-0.04915,nsleep
38,0.25743,10.714,31.424,30.251,1.8721,0.88375,0.55577,-0.064273,nsleep
38,0.25743,10.424,31.457,30.269,1.9948,0.88375,0.36673,-0.064273,nsleep
38,0.25743,10.231,31.474,30.287,1.8901,0.87293,0.85445,-0.068053,nsleep
38,0.25743,10.231,31.49,30.305,0.81521,0.87293,0.43479,-0.071834,nsleep
38,0.25743,10.135,31.507,30.324,1.8541,0.87293,1.8299,-0.079396,nsleep
38,0.25743,10.086,31.523,30.342,0.19839,0.86211,0.67675,-0.075615,nsleep
38,0.25743,10.038,31.523,30.36,17.606,0.60961,22.991,-0.32136,nsleep
38,0.25743,8.8316,31.54,30.378,2.4096,0.33546,5.9131,-0.58224,nsleep
38,0.25743,7.6733,31.607,30.378,0.808,0.31743,1.2779,-0.59358,nsleep
38,0.24855,7.5286,31.657,30.396,14.76,0.30661,16.571,-0.3138,nsleep
38,0.24855,6.5634,31.707,30.396,0.66011,0.29579,0.55577,-0.18904,nsleep
38,0.23968,5.5982,31.757,30.396,0.84407,0.29218,0.49528,-0.18526,nsleep
38,0.23968,4.826,31.807,30.396,2.2617,0.30661,3.9433,-0.30246,nsleep
38,0.23968,4.1986,31.84,30.396,1.8865,0.27414,4.7259,-0.090738,nsleep
38,0.23968,3.4265,31.891,30.415,2.5935,-0.11904,4.828,0.018904,nsleep
38,0.2308,5.1638,31.84,30.415,6.5253,-0.35711,5.7732,0.14367,nsleep
38,0.25743,6.4668,31.79,30.415,3.1166,0.81521,1.6787,-0.037807,nsleep
38,0.24855,6.9012,31.774,30.433,5.2484,0.28136,4.794,0.018904,nsleep
38,0.23968,7.9629,31.707,30.433,1.3419,-0.98475,2.3403,0.27978,nsleep
38,0.2308,9.6037,31.607,30.415,1.0172,-0.98475,3.1645,0.26843,nsleep
38,0.2308,10.858,31.49,30.396,18.613,-0.27054,23.168,-0.18526,nsleep
38,0.24855,10.424,31.474,30.36,4.0725,0.37154,2.4953,-0.14745,nsleep
38,0.24855,8.9281,31.54,30.342,5.2484,0.69979,4.7411,0.04915,nsleep
38,0.24855,8.542,31.573,30.342,9.9124,0.36071,12.155,-0.47259,nsleep
38,0.2308,8.7351,30.861,29.653,4.527,0.71782,5.9963,-0.28734,nsleep
38,0.27519,8.349,31.076,29.815,9.0864,0.46532,10.382,-0.58602,nsleep
38,0.29294,7.5768,31.274,29.978,10.479,0.56632,14.053,-0.12098,nsleep
38,0.31069,6.6116,31.44,30.105,7.0015,0.51943,7.2666,-0.28734,nsleep
38,0.31957,6.6599,31.573,30.233,2.5034,0.48696,2.5444,-0.50662,nsleep
38,0.33732,6.7564,31.657,30.342,5.2123,0.49418,7.225,-0.48772,nsleep
38,0.35508,6.8529,31.74,30.451,7.0916,0.61682,7.9849,-0.37051,nsleep
38,0.37283,6.4186,31.807,30.543,4.1121,0.77554,3.1002,-0.1966,nsleep
38,0.39946,5.8395,31.891,30.616,1.5006,0.72143,1.6371,-0.20416,nsleep
38,0.41722,5.8395,31.958,30.707,2.745,0.72143,1.4631,-0.15879,nsleep
38,0.44385,6.2255,32.008,30.799,6.9401,0.68896,9.1834,-0.2155,nsleep
38,0.45272,6.129,32.058,30.854,2.1426,0.72143,2.276,-0.16257,nsleep
38,0.47048,6.2738,32.092,30.927,5.4288,0.4545,8.0908,-0.55199,nsleep
38,0.48823,6.129,32.125,30.982,0.18396,0.38957,2.4537,-0.6276,nsleep
38,0.49711,6.129,32.159,31.038,0.24889,0.39318,0.97543,-0.62004,nsleep
38,0.51486,5.2603,32.192,31.093,6.6804,0.32104,9.2288,0.026465,nsleep
38,0.53262,2.6543,32.31,31.13,4.2745,0.41843,4.7486,0.21172,nsleep
38,0.54149,2.5095,32.395,31.185,4.8119,0.69979,4.586,-0.35161,nsleep
38,0.55037,3.1852,32.445,31.24,1.2625,0.69257,0.21172,-0.35539,nsleep
38,0.56813,3.6678,32.462,31.296,3.4881,0.69979,1.1002,-0.35539,nsleep
38,0.577,3.8608,32.496,31.351,5.4612,0.70339,2.0567,-0.34783,nsleep
38,0.58588,3.8608,32.513,31.388,2.4493,0.707,0.89226,-0.35161,nsleep
38,0.58588,3.9573,32.53,31.444,5.05,0.54829,4.5407,-0.52174,nsleep
38,0.58588,4.0538,32.564,31.481,1.4392,0.34629,1.7165,-0.76371,nsleep
38,0.58588,4.1021,32.58,31.536,6.0889,0.23086,7.535,-0.80152,nsleep
38,0.58588,4.9225,32.58,31.573,6.6191,-0.54468,13.686,-0.30624,nsleep
38,0.59476,6.2255,32.53,31.592,1.4861,0.27414,3.3044,-0.81664,nsleep
38,0.59476,6.9977,32.513,31.61,5.1438,0.29579,9.4405,-0.79018,nsleep
38,0.60363,7.046,32.513,31.629,8.1125,0.59879,7.5426,-0.44235,nsleep
38,0.60363,7.1425,32.513,31.666,0.35711,0.91982,1.8715,-0.011342,nsleep
38,0.60363,7.2873,32.513,31.666,0.14429,0.91982,0.54821,-0.007562,nsleep
38,0.61251,7.239,32.53,31.666,0.082964,0.91982,0.33271,0.007562,nsleep
38,0.61251,7.239,32.53,31.685,0.057714,0.91621,0.86201,0.022684,nsleep
38,0.61251,7.0942,32.547,31.685,0.086571,0.909,0.90738,0.041588,nsleep
38,0.61251,6.9977,32.564,31.685,0.31382,0.89818,1.4178,0.060492,nsleep
38,0.61251,6.7564,32.58,31.685,0.21282,0.89457,0.80908,0.071834,nsleep
38,0.61251,6.5151,32.597,31.703,0.14429,0.89457,0.54443,0.075615,nsleep
38,0.61251,6.2738,32.614,31.703,0.10821,0.89818,0.6087,0.068053,nsleep
38,0.62139,6.1773,32.631,31.722,0.30661,0.90179,0.26465,0.064273,nsleep
38,0.62139,6.0325,32.648,31.74,0.21282,0.90179,0.68432,0.064273,nsleep
38,0.62139,5.9842,32.648,31.74,0.12986,0.90539,0.50662,0.064273,nsleep
38,0.62139,5.936,32.665,31.759,0.16232,0.90539,0.61626,0.064273,nsleep
38,0.62139,6.8047,32.665,31.759,10.111,0.87293,16.125,-0.12855,nsleep
38,0.75454,11.052,32.075,31.296,53.454,0.84768,74.367,-0.26465,nsleep
38,0.75454,10.907,32.108,31.314,16.398,0.71061,26.427,-0.4121,nsleep
38,0.76342,10.521,32.142,31.333,19.013,0.61321,20.919,-0.28356,nsleep
38,0.72791,10.569,32.159,31.37,32.522,0.73946,47.089,-0.29112,nsleep
38,0.63026,11.245,32.159,31.388,10.349,0.606,19.308,-0.46881,nsleep
38,0.75454,12.789,32.041,31.37,6.0853,0.62764,12.915,-0.25709,nsleep
38,0.75454,13.899,31.941,31.351,26.177,0.2525,32.412,0.05293,nsleep
38,0.84331,12.741,31.958,31.37,23.89,0.48336,35.887,-0.037807,nsleep
38,0.79005,11.486,32.075,31.388,1.3815,0.64207,0.40454,-0.1777,nsleep
38,0.73679,11.245,32.142,31.425,5.0175,0.58075,6.3025,-0.28734,nsleep
38,0.71016,11.727,32.159,31.425,10.634,0.606,10.484,-0.35161,nsleep
38,0.70128,11.389,32.209,31.462,11.828,0.77554,10.79,-0.13611,nsleep
38,0.68353,11.631,32.26,31.481,4.5666,-0.16954,5.7165,0.36295,nsleep
38,0.6924,13.416,32.209,31.481,2.7919,-0.87654,7.9585,0.60114,nsleep
38,0.6924,14.188,32.142,31.444,4.426,-0.090179,7.4632,0.24197,nsleep
38,0.68353,13.465,32.159,31.407,0.404,0.82604,0.47259,-0.14745,nsleep
38,0.65689,12.741,32.176,31.407,5.1438,0.86571,2.5255,-0.05293,nsleep
38,0.63914,11.486,32.243,31.407,0.064929,0.92343,0.55577,0.10586,nsleep
38,0.62139,10.279,32.31,31.425,0.097393,0.92343,0.33649,0.10586,nsleep
38,0.60363,9.2659,32.361,31.444,0.31382,0.91982,0.65029,0.1172,nsleep
38,0.58588,8.349,32.411,31.462,0.15511,0.91621,0.57467,0.15501,nsleep
38,0.58588,7.5768,32.462,31.499,0.13346,0.91621,0.18904,0.15879,nsleep
38,0.577,6.9977,32.496,31.536,0.064929,0.91621,0.69944,0.15879,nsleep
38,0.577,6.4668,32.547,31.573,0.072143,0.91621,0.58224,0.15879,nsleep
38,0.55037,6.0325,32.597,31.61,0.021643,0.91621,0.52552,0.16257,nsleep
38,0.55037,5.8395,32.631,31.666,14.133,0.83325,16.873,0.037807,nsleep
38,0.577,6.4668,32.648,31.685,0.63125,0.46532,0.53687,-0.31002,nsleep
38,0.55037,7.8664,32.631,31.703,1.1038,0.46171,1.4518,-0.30624,nsleep
38,0.54149,7.5768,32.648,31.722,6.6913,0.47254,7.3195,-0.060492,nsleep
38,0.53262,8.8316,32.631,31.722,1.3455,0.47254,0.65029,-0.24953,nsleep
38,0.52374,8.6868,32.631,31.74,2.9543,0.46171,4.431,-0.22684,nsleep
38,0.51486,10.279,32.614,31.74,0.28136,0.4545,0.9225,-0.23063,nsleep
38,0.50599,10.086,32.58,31.74,2.0489,0.42204,2.9868,-0.056711,nsleep
38,0.49711,6.8047,32.648,31.722,0.064929,0.40039,0.58224,0.026465,nsleep
38,0.49711,7.5286,32.682,31.722,6.6227,0.36071,7.2401,-0.21172,nsleep
38,0.49711,9.4107,32.648,31.722,0.4545,0.33907,0.7259,-0.25709,nsleep
38,0.48823,9.5072,32.631,31.722,0.34989,0.32825,1.0851,-0.2155,nsleep
38,0.48823,9.7485,32.631,31.722,0.45811,0.32464,0.84689,-0.19282,nsleep
38,0.48823,10.231,32.631,31.722,5.5081,0.34629,7.5388,-0.1966,nsleep
38,0.47936,10.135,32.614,31.722,4.0436,0.34629,4.1513,-0.27221,nsleep
38,0.48823,10.665,32.631,31.722,7.5786,0.56632,8.76,-0.27599,nsleep
38,0.49711,12.403,32.597,31.703,2.5719,0.88014,2.5293,-0.22306,nsleep
38,0.48823,13.706,32.53,31.703,4.7723,0.88014,3.7316,-0.2155,nsleep
38,0.48823,16.408,32.428,31.685,2.7486,0.909,3.4216,-0.26843,nsleep
38,0.48823,15.636,32.361,31.629,5.2015,0.84407,5.2477,-0.20794,nsleep
38,0.47936,14.333,32.344,31.573,0.75389,0.85129,0.94519,-0.22684,nsleep
38,0.47936,14.044,32.327,31.518,5.4973,0.85489,6.0114,-0.23819,nsleep
38,0.47048,13.609,32.327,31.481,7.1818,0.88014,7.3309,-0.1777,nsleep
38,0.47048,13.03,32.344,31.462,4.242,0.82243,2.741,-0.030246,nsleep
38,0.47048,12.692,32.361,31.425,6.6299,0.81161,3.5993,-0.04915,nsleep
38,0.48823,13.078,32.344,31.407,10.847,0.63486,12.696,-0.071834,nsleep
38,0.58588,13.465,32.327,31.388,8.5309,-0.36432,9.2704,-0.068053,nsleep
38,0.58588,14.381,32.243,31.351,1.0497,-0.85489,1.0813,0.022684,nsleep
38,0.59476,15.25,32.159,31.296,12.246,-0.50139,13.63,0.04915,nsleep
38,0.26631,11.148,32.954,31.982,3.4665,0.91261,6.6428,0.064273,nsleep
38,0.26631,11.245,32.954,31.982,0.94507,0.88014,0.23819,0.056711,nsleep
38,0.26631,11.486,32.937,32.001,1.5258,0.87293,1.4291,0.056711,nsleep
38,0.26631,11.727,32.937,31.982,1.5691,0.87654,3.2855,0.045369,nsleep
38,0.26631,12.017,32.903,31.982,2.1715,0.86571,4.363,-0.083176,nsleep
38,0.26631,12.113,32.903,31.982,0.16232,0.8585,1.8715,-0.090738,nsleep
38,0.26631,12.113,32.886,31.964,2.1571,0.86211,4.2722,-0.10586,nsleep
38,0.26631,12.065,32.869,31.964,1.0172,0.86211,1.9698,-0.11342,nsleep
38,0.26631,12.065,32.869,31.927,1.4284,0.87293,1.2061,-0.1172,nsleep
38,0.26631,12.065,32.852,31.908,0.75389,0.87293,1.5388,-0.1172,nsleep
38,0.26631,12.017,32.818,31.889,0.44007,0.8585,2.4159,-0.12098,nsleep
38,0.26631,11.968,32.801,31.871,0.45089,0.8585,0.71834,-0.12098,nsleep
38,0.26631,11.872,32.784,31.833,0.23446,0.85489,2.3403,-0.12098,nsleep
38,0.25743,12.113,32.767,31.815,16.521,0.85489,15.947,-0.18904,nsleep
38,0.25743,11.968,32.733,31.778,2.7703,0.82604,0.57089,-0.30624,nsleep
38,0.25743,11.486,32.716,31.74,22.592,0.69257,30.658,-0.43101,nsleep
38,0.25743,11.341,32.716,31.722,2.2328,0.56993,3.5879,-0.48772,nsleep
38,0.25743,11.486,32.699,31.722,3.3222,0.56993,5.8186,-0.51796,nsleep
38,0.25743,11.486,32.682,31.703,6.6011,0.59157,7.1154,-0.5104,nsleep
38,0.25743,10.714,32.682,31.703,7.2864,0.89818,4.6919,-0.11342,nsleep
38,0.25743,10.279,32.682,31.685,2.8208,0.86571,4.1588,-0.1172,nsleep
38,0.25743,10.472,32.648,31.685,2.507,0.808,2.2647,-0.31002,nsleep
38,0.25743,10.665,32.648,31.685,2.4529,0.78996,3.1645,-0.36295,nsleep
38,0.25743,10.714,32.648,31.685,33.117,0.66011,42.121,-0.45369,nsleep
38,0.25743,9.9416,32.648,31.685,3.8488,-0.064929,4.3441,-0.59736,nsleep
38,0.25743,9.2177,32.665,31.685,13.57,0.38236,27.41,-0.79774,nsleep
38,0.25743,8.542,32.699,31.703,9.7645,0.032464,13.259,-0.73347,nsleep
38,0.26631,7.9629,32.716,31.722,0.090179,0.55911,2.3214,-0.63139,nsleep
38,0.26631,6.9494,32.767,31.722,0.37875,0.55911,4.2911,-0.63895,nsleep
38,0.25743,6.3221,32.818,31.74,6.0853,-0.10821,11.732,-0.49528,nsleep
38,0.25743,8.0112,32.784,31.759,3.1454,-0.92704,6.0605,-0.28356,nsleep
38,0.25743,9.7485,32.699,31.759,0.086571,-0.99918,0.91494,-0.22306,nsleep
38,0.25743,10.907,32.631,31.759,2.8965,-0.90179,4.8658,-0.23441,nsleep
38,0.26631,10.569,32.614,31.759,1.0208,0.39679,1.4707,-0.85445,nsleep
38,0.26631,9.7968,32.631,31.759,0.99196,0.41843,1.8715,-0.85445,nsleep
38,0.26631,9.7968,32.631,31.759,0.2525,0.40039,1.7165,-0.8242,nsleep
38,0.26631,9.8933,32.614,31.74,2.81,0.44729,5.0662,-0.77127,nsleep
32,0.08877,7.9146,31.605,30.554,19.127,0.74522,19.667,-0.2877,nsleep
32,0.08877,7.3838,31.639,30.591,5.4955,0.79872,4.2604,-0.29994,nsleep
32,0.08877,7.3355,31.69,30.647,5.5681,0.82929,7.8076,-0.22648,nsleep
32,0.079893,8.542,31.69,30.685,50.048,0.44713,53.004,-0.31524,nsleep
32,0.071016,9.3142,31.724,30.685,30.726,0.32102,32.577,-0.29688,nsleep
32,0.079893,9.0729,31.758,30.666,19.88,0.58853,26.783,-0.33973,nsleep
32,0.071016,10.086,31.741,30.666,23.144,0.55796,32.485,-0.39788,nsleep
32,0.062139,9.7485,31.741,30.628,37.937,0.43184,42.273,-0.3183,nsleep
32,0.071016,10.714,31.724,30.628,20.32,0.76815,22.492,-0.33973,nsleep
32,0.079893,11.293,31.69,30.61,27.577,0.68407,30.358,-0.35197,nsleep
32,0.097646,11.341,31.69,30.61,3.8751,0.88662,7.0272,-0.21424,nsleep
32,0.08877,10.617,31.724,30.61,1.9146,0.92865,2.6964,-0.15303,nsleep
32,0.08877,10.135,31.724,30.61,0.4242,0.94394,0.85085,-0.14079,nsleep
32,0.08877,10.135,31.758,30.647,11.247,0.86751,18.1,-0.22036,nsleep
32,0.097646,1.8821,32.304,31.023,11.171,0.48535,16.579,-0.33973,nsleep
32,0.08877,0.04826,32.424,31.155,4.7235,0.54267,7.8382,-0.29994,nsleep
32,0.08877,0.19304,32.527,31.269,11.014,0.53885,19.459,-0.39176,nsleep
32,0.08877,0.28956,32.596,31.363,5.5222,0.55031,8.9951,-0.29076,nsleep
32,0.097646,0.91694,32.665,31.496,1.9414,0.55796,5.6132,-0.1163,nsleep
32,0.10652,4.8743,32.648,31.591,47.656,0.52738,42.711,-0.24179,nsleep
32,0.12428,4.3434,32.665,31.648,1.2344,0.90955,1.2181,-0.30912,nsleep
32,0.1154,4.8743,32.665,31.686,12.615,0.79108,14.477,-0.42848,nsleep
32,0.08877,7.1907,32.648,31.705,11.515,0.58089,13.231,-0.30606,nsleep
32,0.079893,9.2659,32.579,31.686,2.7783,0.5656,2.7729,-0.34279,nsleep
32,0.079893,11.003,32.51,31.648,5.2509,0.59999,3.2565,-0.25709,nsleep
32,0.079893,12.355,32.459,31.591,3.386,0.60764,2.4607,-0.25097,nsleep
32,0.079893,13.271,32.424,31.534,3.8331,0.56942,3.6391,-0.2877,nsleep
32,0.079893,13.368,32.424,31.477,2.3618,0.5656,2.2863,-0.26933,nsleep
32,0.079893,13.32,32.407,31.439,1.0739,0.56942,0.71312,-0.26015,nsleep
32,0.079893,13.32,32.407,31.382,4.4751,0.56942,6.0998,-0.22342,nsleep
32,0.08877,13.609,32.407,31.363,11.587,0.75286,16.983,-0.24179,nsleep
32,0.08877,12.885,32.424,31.363,0.61146,0.89808,0.56927,-0.24179,nsleep
32,0.08877,11.775,32.476,31.363,0.58853,0.9019,0.50806,-0.22648,nsleep
32,0.097646,10.714,32.527,31.382,0.30573,0.91337,0.42848,-0.21424,nsleep
32,0.097646,9.7485,32.562,31.42,0.19108,0.91337,0.11324,-0.21424,nsleep
32,0.10652,9.1694,32.613,31.458,10.934,0.82165,11.223,-0.22955,nsleep
32,0.08877,10.279,32.596,31.477,4.0662,0.60764,6.5313,-0.39176,nsleep
32,0.079893,10.472,32.579,31.477,4.4445,0.58853,4.9215,-0.37952,nsleep
32,0.079893,11.438,32.562,31.477,6.921,-0.099362,8.1228,-0.18364,nsleep
32,0.071016,13.32,32.493,31.477,1.7732,-0.95158,3.8013,0.061212,nsleep
32,0.08877,13.995,32.441,31.458,6.3133,0.43184,6.1824,-0.1867,nsleep
32,0.079893,12.741,32.493,31.439,2.8853,0.41656,5.102,-0.44991,nsleep
32,0.079893,11.92,32.51,31.42,16.888,0.44713,18.37,-0.33973,nsleep
32,0.079893,10.81,32.51,31.382,4.5363,0.49299,4.7715,-0.27852,nsleep
32,0.079893,9.3142,32.545,31.382,4.6662,0.53885,6.8037,-0.28158,nsleep
32,0.079893,8.3972,32.562,31.363,3.5312,0.55796,6.2069,-0.22342,nsleep
32,0.079893,9.3142,32.562,31.344,14.343,0.6191,17.996,-0.26015,nsleep
32,0.079893,9.5555,32.545,31.325,1.9796,0.66114,2.4362,-0.26627,nsleep
32,0.079893,11.245,32.51,31.306,24.088,0.48152,19.805,-0.30606,nsleep
32,0.079893,12.355,32.476,31.306,13.918,0.49299,15.272,-0.33667,nsleep
32,0.079893,13.175,32.424,31.306,3.5923,0.46624,6.1671,-0.43461,nsleep
32,0.08877,13.754,32.407,31.287,12.034,0.45477,18.152,-0.42542,nsleep
32,0.079893,14.044,32.356,31.287,2.4764,0.51974,1.5456,-0.34891,nsleep
37,0.43497,18.532,30.111,31.179,106.51,0.85277,114.13,-0.3459,nsleep
37,0.43497,18.435,30.094,31.124,21.498,-0.072887,33.841,-0.98068,nsleep
37,0.42609,17.229,30.094,31.106,6.793,-0.13848,10.666,-0.99588,nsleep
37,0.42609,15.829,30.16,31.106,4.7413,-0.11662,9.3697,-1.0073,nsleep
37,0.42609,13.899,30.243,31.161,1.5379,0.076531,1.0871,-1.0339,nsleep
37,0.42609,12.596,30.342,31.215,6.3557,0.28426,7.1954,-0.92746,nsleep
37,0.43497,11.824,30.425,31.288,1.5926,0.60496,0.47133,-0.77162,nsleep
37,0.43497,10.955,30.491,31.361,8.9869,0.60496,13.794,-0.76782,nsleep
37,0.43497,9.7968,30.574,31.435,4.1946,0.6086,5.9373,-0.76402,nsleep
37,0.43497,8.8798,30.64,31.508,9.7304,0.59403,18.804,-0.78302,nsleep
37,0.43497,8.3972,30.723,31.581,1.1808,0.63776,0.51315,-0.77542,nsleep
37,0.43497,8.7833,30.757,31.655,7.8499,0.16399,13.551,-0.93887,nsleep
37,0.43497,10.328,30.74,31.728,11.465,-0.032799,6.5721,-1.0035,nsleep
37,0.43497,10.714,30.74,31.746,1.1079,0.60131,0.53595,-0.60437,nsleep
37,0.44385,9.7485,30.79,31.802,81.895,0.707,70.369,-0.47894,nsleep
37,0.44385,10.714,30.773,31.857,7.0153,0.87828,7.5641,-0.22806,nsleep
37,0.44385,10.521,30.79,31.875,6.855,0.89651,6.4352,-0.20906,nsleep
37,0.44385,10.279,30.823,31.894,10.649,0.83455,11.076,-0.30789,nsleep
37,0.44385,9.7968,30.857,31.894,5.5612,0.94753,5.3443,-0.22046,nsleep
37,0.44385,9.9416,30.873,31.912,6.1443,0.84913,1.9005,-0.48654,nsleep
37,0.44385,10.279,30.89,31.912,10.539,0.91837,15.326,-0.39531,nsleep
37,0.44385,10.569,30.873,31.93,14.493,0.85642,14.284,-0.24707,nsleep
37,0.44385,10.376,30.873,31.93,7.4454,0.81997,8.4498,-0.16345,nsleep
37,0.44385,9.9898,30.89,31.949,16.68,0.79446,16.656,-0.20146,nsleep
37,0.44385,9.8933,30.907,31.949,8.8885,0.87464,8.3206,-0.23567,nsleep
37,0.44385,9.7003,30.923,31.949,10.576,0.93659,11.445,-0.30789,nsleep
37,0.44385,10.135,30.923,31.949,32.292,0.65598,37.053,-0.55116,nsleep
37,0.44385,9.5072,30.923,31.93,20.088,0.35714,26.018,-0.85144,nsleep
37,0.44385,8.6385,30.94,31.93,14.297,0.36443,7.796,-0.83624,nsleep
37,0.44385,7.6733,30.99,31.949,10.714,0.36443,5.713,-0.81723,nsleep
37,0.44385,7.2873,31.024,31.967,6.3375,0.3863,7.0434,-0.79062,nsleep
37,0.44385,6.3703,31.074,32.004,1.414,0.38994,3.2423,-0.80583,nsleep
37,0.44385,7.046,31.091,32.06,5.5284,-0.24053,13.627,-0.88565,nsleep
37,0.44385,8.4938,31.057,32.133,10.04,-0.33163,29.276,-0.84764,nsleep
37,0.44385,8.0112,31.057,32.17,0.33892,0.39359,1.1859,-0.75641,nsleep
37,0.44385,7.239,31.107,32.189,19.723,0.36079,31.108,-0.87045,nsleep
37,0.44385,6.8047,31.158,32.207,6.6072,0.38994,10.316,-0.77542,nsleep
37,0.44385,5.8877,31.208,32.226,1.0168,0.40452,1.7333,-0.79823,nsleep
37,0.44385,6.9977,31.241,32.263,12.289,-0.23324,16.09,-0.98448,nsleep
37,0.44385,8.0112,31.174,32.282,4.1254,0.22959,5.4089,-0.94647,nsleep
37,0.44385,7.8181,31.191,32.282,2.9045,0.43003,3.1891,-0.89705,nsleep
37,0.44385,7.1907,31.241,32.3,9.4898,0.38994,12.057,-0.88565,nsleep
37,0.44385,7.6733,31.258,32.337,8.1451,-0.32799,18.515,-0.93887,nsleep
37,0.44385,9.3142,31.174,32.337,21.859,-0.094753,26.714,-0.92746,nsleep
37,0.44385,11.052,31.091,32.337,1.0131,-0.16035,0.93506,-1.0187,nsleep
37,0.44385,11.293,31.04,32.3,0.54665,-0.17857,0.65759,-1.0377,nsleep
37,0.44385,10.955,31.024,32.263,4.5991,-0.15671,9.2974,-1.0377,nsleep
